track_id,audio_path,status,reason
91164,data\fma_small\fma_small\091\091164.mp3,ok,
22472,data\fma_small\fma_small\022\022472.mp3,ok,
64006,data\fma_small\fma_small\064\064006.mp3,ok,
57648,data\fma_small\fma_small\057\057648.mp3,ok,
137740,data\fma_small\fma_small\137\137740.mp3,ok,
58542,data\fma_small\fma_small\058\058542.mp3,ok,
12488,data\fma_small\fma_small\012\012488.mp3,ok,
146150,data\fma_small\fma_small\146\146150.mp3,ok,
37041,data\fma_small\fma_small\037\037041.mp3,ok,
1736,data\fma_small\fma_small\001\001736.mp3,ok,
111372,data\fma_small\fma_small\111\111372.mp3,ok,
111335,data\fma_small\fma_small\111\111335.mp3,ok,
119187,data\fma_small\fma_small\119\119187.mp3,ok,
38354,data\fma_small\fma_small\038\038354.mp3,ok,
106563,data\fma_small\fma_small\106\106563.mp3,ok,
8208,data\fma_small\fma_small\008\008208.mp3,ok,
72064,data\fma_small\fma_small\072\072064.mp3,ok,
28483,data\fma_small\fma_small\028\028483.mp3,ok,
90695,data\fma_small\fma_small\090\090695.mp3,ok,
88861,data\fma_small\fma_small\088\088861.mp3,ok,
79978,data\fma_small\fma_small\079\079978.mp3,ok,
121315,data\fma_small\fma_small\121\121315.mp3,ok,
86576,data\fma_small\fma_small\086\086576.mp3,ok,
85488,data\fma_small\fma_small\085\085488.mp3,ok,
41018,data\fma_small\fma_small\041\041018.mp3,ok,
34994,data\fma_small\fma_small\034\034994.mp3,ok,
128828,data\fma_small\fma_small\128\128828.mp3,ok,
3912,data\fma_small\fma_small\003\003912.mp3,ok,
42851,data\fma_small\fma_small\042\042851.mp3,ok,
108969,data\fma_small\fma_small\108\108969.mp3,ok,
73172,data\fma_small\fma_small\073\073172.mp3,ok,
1039,data\fma_small\fma_small\001\001039.mp3,ok,
75373,data\fma_small\fma_small\075\075373.mp3,ok,
95309,data\fma_small\fma_small\095\095309.mp3,ok,
64919,data\fma_small\fma_small\064\064919.mp3,ok,
86720,data\fma_small\fma_small\086\086720.mp3,ok,
71691,data\fma_small\fma_small\071\071691.mp3,ok,
12530,data\fma_small\fma_small\012\012530.mp3,ok,
116707,data\fma_small\fma_small\116\116707.mp3,ok,
122001,data\fma_small\fma_small\122\122001.mp3,ok,
44851,data\fma_small\fma_small\044\044851.mp3,ok,
114939,data\fma_small\fma_small\114\114939.mp3,ok,
59667,data\fma_small\fma_small\059\059667.mp3,ok,
44792,data\fma_small\fma_small\044\044792.mp3,ok,
96678,data\fma_small\fma_small\096\096678.mp3,ok,
45475,data\fma_small\fma_small\045\045475.mp3,ok,
54032,data\fma_small\fma_small\054\054032.mp3,ok,
144471,data\fma_small\fma_small\144\144471.mp3,ok,
138217,data\fma_small\fma_small\138\138217.mp3,ok,
30740,data\fma_small\fma_small\030\030740.mp3,ok,
126782,data\fma_small\fma_small\126\126782.mp3,ok,
12527,data\fma_small\fma_small\012\012527.mp3,ok,
13666,data\fma_small\fma_small\013\013666.mp3,ok,
98569,data\fma_small\fma_small\098\098569.mp3,ok,
49479,data\fma_small\fma_small\049\049479.mp3,ok,
92878,data\fma_small\fma_small\092\092878.mp3,ok,
75862,data\fma_small\fma_small\075\075862.mp3,ok,
11868,data\fma_small\fma_small\011\011868.mp3,ok,
75376,data\fma_small\fma_small\075\075376.mp3,ok,
110208,data\fma_small\fma_small\110\110208.mp3,ok,
117666,data\fma_small\fma_small\117\117666.mp3,ok,
148535,data\fma_small\fma_small\148\148535.mp3,ok,
81084,data\fma_small\fma_small\081\081084.mp3,ok,
5264,data\fma_small\fma_small\005\005264.mp3,ok,
83558,data\fma_small\fma_small\083\083558.mp3,ok,
105722,data\fma_small\fma_small\105\105722.mp3,ok,
145705,data\fma_small\fma_small\145\145705.mp3,ok,
136709,data\fma_small\fma_small\136\136709.mp3,ok,
41095,data\fma_small\fma_small\041\041095.mp3,ok,
87972,data\fma_small\fma_small\087\087972.mp3,ok,
150078,data\fma_small\fma_small\150\150078.mp3,ok,
63045,data\fma_small\fma_small\063\063045.mp3,ok,
34484,data\fma_small\fma_small\034\034484.mp3,ok,
91319,data\fma_small\fma_small\091\091319.mp3,ok,
34257,data\fma_small\fma_small\034\034257.mp3,ok,
122077,data\fma_small\fma_small\122\122077.mp3,ok,
123986,data\fma_small\fma_small\123\123986.mp3,ok,
62188,data\fma_small\fma_small\062\062188.mp3,ok,
64659,data\fma_small\fma_small\064\064659.mp3,ok,
6802,data\fma_small\fma_small\006\006802.mp3,ok,
62194,data\fma_small\fma_small\062\062194.mp3,ok,
109904,data\fma_small\fma_small\109\109904.mp3,ok,
133333,data\fma_small\fma_small\133\133333.mp3,ok,
40139,data\fma_small\fma_small\040\040139.mp3,ok,
123645,data\fma_small\fma_small\123\123645.mp3,ok,
56888,data\fma_small\fma_small\056\056888.mp3,ok,
51655,data\fma_small\fma_small\051\051655.mp3,ok,
40133,data\fma_small\fma_small\040\040133.mp3,ok,
51275,data\fma_small\fma_small\051\051275.mp3,ok,
111460,data\fma_small\fma_small\111\111460.mp3,ok,
53727,data\fma_small\fma_small\053\053727.mp3,ok,
38323,data\fma_small\fma_small\038\038323.mp3,ok,
129683,data\fma_small\fma_small\129\129683.mp3,ok,
67829,data\fma_small\fma_small\067\067829.mp3,ok,
25104,data\fma_small\fma_small\025\025104.mp3,ok,
62193,data\fma_small\fma_small\062\062193.mp3,ok,
71244,data\fma_small\fma_small\071\071244.mp3,ok,
127277,data\fma_small\fma_small\127\127277.mp3,ok,
85492,data\fma_small\fma_small\085\085492.mp3,ok,
70660,data\fma_small\fma_small\070\070660.mp3,ok,
28072,data\fma_small\fma_small\028\028072.mp3,ok,
95910,data\fma_small\fma_small\095\095910.mp3,ok,
119727,data\fma_small\fma_small\119\119727.mp3,ok,
74383,data\fma_small\fma_small\074\074383.mp3,ok,
87154,data\fma_small\fma_small\087\087154.mp3,ok,
35544,data\fma_small\fma_small\035\035544.mp3,ok,
52861,data\fma_small\fma_small\052\052861.mp3,ok,
149422,data\fma_small\fma_small\149\149422.mp3,ok,
83438,data\fma_small\fma_small\083\083438.mp3,ok,
69823,data\fma_small\fma_small\069\069823.mp3,ok,
113016,data\fma_small\fma_small\113\113016.mp3,ok,
84290,data\fma_small\fma_small\084\084290.mp3,ok,
13927,data\fma_small\fma_small\013\013927.mp3,ok,
90625,data\fma_small\fma_small\090\090625.mp3,ok,
129889,data\fma_small\fma_small\129\129889.mp3,ok,
72050,data\fma_small\fma_small\072\072050.mp3,ok,
121590,data\fma_small\fma_small\121\121590.mp3,ok,
116587,data\fma_small\fma_small\116\116587.mp3,ok,
4684,data\fma_small\fma_small\004\004684.mp3,ok,
138016,data\fma_small\fma_small\138\138016.mp3,ok,
101951,data\fma_small\fma_small\101\101951.mp3,ok,
49394,data\fma_small\fma_small\049\049394.mp3,ok,
59930,data\fma_small\fma_small\059\059930.mp3,ok,
95535,data\fma_small\fma_small\095\095535.mp3,ok,
150017,data\fma_small\fma_small\150\150017.mp3,ok,
130710,data\fma_small\fma_small\130\130710.mp3,ok,
7554,data\fma_small\fma_small\007\007554.mp3,ok,
126426,data\fma_small\fma_small\126\126426.mp3,ok,
85592,data\fma_small\fma_small\085\085592.mp3,ok,
26642,data\fma_small\fma_small\026\026642.mp3,ok,
145704,data\fma_small\fma_small\145\145704.mp3,ok,
22479,data\fma_small\fma_small\022\022479.mp3,ok,
64556,data\fma_small\fma_small\064\064556.mp3,ok,
15464,data\fma_small\fma_small\015\015464.mp3,ok,
58161,data\fma_small\fma_small\058\058161.mp3,ok,
12048,data\fma_small\fma_small\012\012048.mp3,ok,
92508,data\fma_small\fma_small\092\092508.mp3,ok,
126676,data\fma_small\fma_small\126\126676.mp3,ok,
91869,data\fma_small\fma_small\091\091869.mp3,ok,
126522,data\fma_small\fma_small\126\126522.mp3,ok,
148289,data\fma_small\fma_small\148\148289.mp3,ok,
53152,data\fma_small\fma_small\053\053152.mp3,ok,
26014,data\fma_small\fma_small\026\026014.mp3,ok,
49846,data\fma_small\fma_small\049\049846.mp3,ok,
14736,data\fma_small\fma_small\014\014736.mp3,ok,
153383,data\fma_small\fma_small\153\153383.mp3,ok,
91102,data\fma_small\fma_small\091\091102.mp3,ok,
56688,data\fma_small\fma_small\056\056688.mp3,ok,
54437,data\fma_small\fma_small\054\054437.mp3,ok,
11779,data\fma_small\fma_small\011\011779.mp3,ok,
92131,data\fma_small\fma_small\092\092131.mp3,ok,
87187,data\fma_small\fma_small\087\087187.mp3,ok,
55831,data\fma_small\fma_small\055\055831.mp3,ok,
44822,data\fma_small\fma_small\044\044822.mp3,ok,
95915,data\fma_small\fma_small\095\095915.mp3,ok,
129923,data\fma_small\fma_small\129\129923.mp3,ok,
62751,data\fma_small\fma_small\062\062751.mp3,ok,
91160,data\fma_small\fma_small\091\091160.mp3,ok,
53158,data\fma_small\fma_small\053\053158.mp3,ok,
140576,data\fma_small\fma_small\140\140576.mp3,ok,
91312,data\fma_small\fma_small\091\091312.mp3,ok,
67358,data\fma_small\fma_small\067\067358.mp3,ok,
84056,data\fma_small\fma_small\084\084056.mp3,ok,
135028,data\fma_small\fma_small\135\135028.mp3,ok,
68531,data\fma_small\fma_small\068\068531.mp3,ok,
75420,data\fma_small\fma_small\075\075420.mp3,ok,
39661,data\fma_small\fma_small\039\039661.mp3,ok,
145743,data\fma_small\fma_small\145\145743.mp3,ok,
10673,data\fma_small\fma_small\010\010673.mp3,ok,
51272,data\fma_small\fma_small\051\051272.mp3,ok,
55237,data\fma_small\fma_small\055\055237.mp3,ok,
56519,data\fma_small\fma_small\056\056519.mp3,ok,
13220,data\fma_small\fma_small\013\013220.mp3,ok,
39278,data\fma_small\fma_small\039\039278.mp3,ok,
52522,data\fma_small\fma_small\052\052522.mp3,ok,
142519,data\fma_small\fma_small\142\142519.mp3,ok,
86417,data\fma_small\fma_small\086\086417.mp3,ok,
64364,data\fma_small\fma_small\064\064364.mp3,ok,
148031,data\fma_small\fma_small\148\148031.mp3,ok,
32335,data\fma_small\fma_small\032\032335.mp3,ok,
144937,data\fma_small\fma_small\144\144937.mp3,ok,
62529,data\fma_small\fma_small\062\062529.mp3,ok,
144941,data\fma_small\fma_small\144\144941.mp3,ok,
56648,data\fma_small\fma_small\056\056648.mp3,ok,
86680,data\fma_small\fma_small\086\086680.mp3,ok,
73779,data\fma_small\fma_small\073\073779.mp3,ok,
574,data\fma_small\fma_small\000\000574.mp3,ok,
73778,data\fma_small\fma_small\073\073778.mp3,ok,
190,data\fma_small\fma_small\000\000190.mp3,ok,
66469,data\fma_small\fma_small\066\066469.mp3,ok,
74381,data\fma_small\fma_small\074\074381.mp3,ok,
123977,data\fma_small\fma_small\123\123977.mp3,ok,
106571,data\fma_small\fma_small\106\106571.mp3,ok,
71721,data\fma_small\fma_small\071\071721.mp3,ok,
60331,data\fma_small\fma_small\060\060331.mp3,ok,
42238,data\fma_small\fma_small\042\042238.mp3,ok,
47895,data\fma_small\fma_small\047\047895.mp3,ok,
149118,data\fma_small\fma_small\149\149118.mp3,ok,
122358,data\fma_small\fma_small\122\122358.mp3,ok,
52123,data\fma_small\fma_small\052\052123.mp3,ok,
137898,data\fma_small\fma_small\137\137898.mp3,ok,
142129,data\fma_small\fma_small\142\142129.mp3,ok,
43911,data\fma_small\fma_small\043\043911.mp3,ok,
11780,data\fma_small\fma_small\011\011780.mp3,ok,
7385,data\fma_small\fma_small\007\007385.mp3,ok,
108497,data\fma_small\fma_small\108\108497.mp3,ok,
113036,data\fma_small\fma_small\113\113036.mp3,ok,
75375,data\fma_small\fma_small\075\075375.mp3,ok,
119922,data\fma_small\fma_small\119\119922.mp3,ok,
4071,data\fma_small\fma_small\004\004071.mp3,ok,
118739,data\fma_small\fma_small\118\118739.mp3,ok,
12691,data\fma_small\fma_small\012\012691.mp3,ok,
99370,data\fma_small\fma_small\099\099370.mp3,ok,
110611,data\fma_small\fma_small\110\110611.mp3,ok,
75383,data\fma_small\fma_small\075\075383.mp3,ok,
111187,data\fma_small\fma_small\111\111187.mp3,ok,
11020,data\fma_small\fma_small\011\011020.mp3,ok,
124391,data\fma_small\fma_small\124\124391.mp3,ok,
54463,data\fma_small\fma_small\054\054463.mp3,ok,
82630,data\fma_small\fma_small\082\082630.mp3,ok,
118084,data\fma_small\fma_small\118\118084.mp3,ok,
113260,data\fma_small\fma_small\113\113260.mp3,ok,
22001,data\fma_small\fma_small\022\022001.mp3,ok,
63257,data\fma_small\fma_small\063\063257.mp3,ok,
16821,data\fma_small\fma_small\016\016821.mp3,ok,
68353,data\fma_small\fma_small\068\068353.mp3,ok,
89441,data\fma_small\fma_small\089\089441.mp3,ok,
150015,data\fma_small\fma_small\150\150015.mp3,ok,
57274,data\fma_small\fma_small\057\057274.mp3,ok,
122935,data\fma_small\fma_small\122\122935.mp3,ok,
80035,data\fma_small\fma_small\080\080035.mp3,ok,
130711,data\fma_small\fma_small\130\130711.mp3,ok,
98297,data\fma_small\fma_small\098\098297.mp3,ok,
129972,data\fma_small\fma_small\129\129972.mp3,ok,
87189,data\fma_small\fma_small\087\087189.mp3,ok,
110546,data\fma_small\fma_small\110\110546.mp3,ok,
110980,data\fma_small\fma_small\110\110980.mp3,ok,
59561,data\fma_small\fma_small\059\059561.mp3,ok,
80697,data\fma_small\fma_small\080\080697.mp3,ok,
17609,data\fma_small\fma_small\017\017609.mp3,ok,
55122,data\fma_small\fma_small\055\055122.mp3,ok,
79616,data\fma_small\fma_small\079\079616.mp3,ok,
137561,data\fma_small\fma_small\137\137561.mp3,ok,
115935,data\fma_small\fma_small\115\115935.mp3,ok,
98584,data\fma_small\fma_small\098\098584.mp3,ok,
17906,data\fma_small\fma_small\017\017906.mp3,ok,
114414,data\fma_small\fma_small\114\114414.mp3,ok,
89212,data\fma_small\fma_small\089\089212.mp3,ok,
85598,data\fma_small\fma_small\085\085598.mp3,ok,
141877,data\fma_small\fma_small\141\141877.mp3,ok,
4788,data\fma_small\fma_small\004\004788.mp3,ok,
62534,data\fma_small\fma_small\062\062534.mp3,ok,
705,data\fma_small\fma_small\000\000705.mp3,ok,
122190,data\fma_small\fma_small\122\122190.mp3,ok,
197,data\fma_small\fma_small\000\000197.mp3,ok,
73821,data\fma_small\fma_small\073\073821.mp3,ok,
98622,data\fma_small\fma_small\098\098622.mp3,ok,
91471,data\fma_small\fma_small\091\091471.mp3,ok,
107184,data\fma_small\fma_small\107\107184.mp3,ok,
21672,data\fma_small\fma_small\021\021672.mp3,ok,
118672,data\fma_small\fma_small\118\118672.mp3,ok,
126103,data\fma_small\fma_small\126\126103.mp3,ok,
11792,data\fma_small\fma_small\011\011792.mp3,ok,
76036,data\fma_small\fma_small\076\076036.mp3,ok,
48488,data\fma_small\fma_small\048\048488.mp3,ok,
142576,data\fma_small\fma_small\142\142576.mp3,ok,
83718,data\fma_small\fma_small\083\083718.mp3,ok,
103800,data\fma_small\fma_small\103\103800.mp3,ok,
93074,data\fma_small\fma_small\093\093074.mp3,ok,
61734,data\fma_small\fma_small\061\061734.mp3,ok,
54234,data\fma_small\fma_small\054\054234.mp3,ok,
62525,data\fma_small\fma_small\062\062525.mp3,ok,
4037,data\fma_small\fma_small\004\004037.mp3,ok,
144181,data\fma_small\fma_small\144\144181.mp3,ok,
98623,data\fma_small\fma_small\098\098623.mp3,ok,
129622,data\fma_small\fma_small\129\129622.mp3,ok,
113267,data\fma_small\fma_small\113\113267.mp3,ok,
85307,data\fma_small\fma_small\085\085307.mp3,ok,
65619,data\fma_small\fma_small\065\065619.mp3,ok,
63250,data\fma_small\fma_small\063\063250.mp3,ok,
11059,data\fma_small\fma_small\011\011059.mp3,ok,
114404,data\fma_small\fma_small\114\114404.mp3,ok,
83437,data\fma_small\fma_small\083\083437.mp3,ok,
94102,data\fma_small\fma_small\094\094102.mp3,ok,
11786,data\fma_small\fma_small\011\011786.mp3,ok,
133632,data\fma_small\fma_small\133\133632.mp3,ok,
106463,data\fma_small\fma_small\106\106463.mp3,ok,
97037,data\fma_small\fma_small\097\097037.mp3,ok,
140583,data\fma_small\fma_small\140\140583.mp3,ok,
38901,data\fma_small\fma_small\038\038901.mp3,ok,
126521,data\fma_small\fma_small\126\126521.mp3,ok,
60535,data\fma_small\fma_small\060\060535.mp3,ok,
51115,data\fma_small\fma_small\051\051115.mp3,ok,
20704,data\fma_small\fma_small\020\020704.mp3,ok,
140584,data\fma_small\fma_small\140\140584.mp3,ok,
45119,data\fma_small\fma_small\045\045119.mp3,ok,
3920,data\fma_small\fma_small\003\003920.mp3,ok,
64521,data\fma_small\fma_small\064\064521.mp3,ok,
41965,data\fma_small\fma_small\041\041965.mp3,ok,
84817,data\fma_small\fma_small\084\084817.mp3,ok,
129876,data\fma_small\fma_small\129\129876.mp3,ok,
64862,data\fma_small\fma_small\064\064862.mp3,ok,
109481,data\fma_small\fma_small\109\109481.mp3,ok,
33072,data\fma_small\fma_small\033\033072.mp3,ok,
44946,data\fma_small\fma_small\044\044946.mp3,ok,
145607,data\fma_small\fma_small\145\145607.mp3,ok,
142531,data\fma_small\fma_small\142\142531.mp3,ok,
115273,data\fma_small\fma_small\115\115273.mp3,ok,
71230,data\fma_small\fma_small\071\071230.mp3,ok,
136054,data\fma_small\fma_small\136\136054.mp3,ok,
98585,data\fma_small\fma_small\098\098585.mp3,ok,
115267,data\fma_small\fma_small\115\115267.mp3,ok,
105916,data\fma_small\fma_small\105\105916.mp3,ok,
142552,data\fma_small\fma_small\142\142552.mp3,ok,
38887,data\fma_small\fma_small\038\038887.mp3,ok,
10677,data\fma_small\fma_small\010\010677.mp3,ok,
43173,data\fma_small\fma_small\043\043173.mp3,ok,
53381,data\fma_small\fma_small\053\053381.mp3,ok,
32338,data\fma_small\fma_small\032\032338.mp3,ok,
131624,data\fma_small\fma_small\131\131624.mp3,ok,
59702,data\fma_small\fma_small\059\059702.mp3,ok,
55288,data\fma_small\fma_small\055\055288.mp3,ok,
42129,data\fma_small\fma_small\042\042129.mp3,ok,
57437,data\fma_small\fma_small\057\057437.mp3,ok,
43699,data\fma_small\fma_small\043\043699.mp3,ok,
81033,data\fma_small\fma_small\081\081033.mp3,ok,
146153,data\fma_small\fma_small\146\146153.mp3,ok,
130702,data\fma_small\fma_small\130\130702.mp3,ok,
10670,data\fma_small\fma_small\010\010670.mp3,ok,
122472,data\fma_small\fma_small\122\122472.mp3,ok,
150073,data\fma_small\fma_small\150\150073.mp3,ok,
142549,data\fma_small\fma_small\142\142549.mp3,ok,
27803,data\fma_small\fma_small\027\027803.mp3,ok,
128477,data\fma_small\fma_small\128\128477.mp3,ok,
70174,data\fma_small\fma_small\070\070174.mp3,ok,
85400,data\fma_small\fma_small\085\085400.mp3,ok,
131019,data\fma_small\fma_small\131\131019.mp3,ok,
11234,data\fma_small\fma_small\011\011234.mp3,ok,
133275,data\fma_small\fma_small\133\133275.mp3,ok,
132455,data\fma_small\fma_small\132\132455.mp3,ok,
71693,data\fma_small\fma_small\071\071693.mp3,ok,
121594,data\fma_small\fma_small\121\121594.mp3,ok,
117669,data\fma_small\fma_small\117\117669.mp3,ok,
99093,data\fma_small\fma_small\099\099093.mp3,ok,
32329,data\fma_small\fma_small\032\032329.mp3,ok,
47198,data\fma_small\fma_small\047\047198.mp3,ok,
124517,data\fma_small\fma_small\124\124517.mp3,ok,
77572,data\fma_small\fma_small\077\077572.mp3,ok,
21657,data\fma_small\fma_small\021\021657.mp3,ok,
56467,data\fma_small\fma_small\056\056467.mp3,ok,
76073,data\fma_small\fma_small\076\076073.mp3,ok,
87323,data\fma_small\fma_small\087\087323.mp3,ok,
121570,data\fma_small\fma_small\121\121570.mp3,ok,
10186,data\fma_small\fma_small\010\010186.mp3,ok,
144472,data\fma_small\fma_small\144\144472.mp3,ok,
3779,data\fma_small\fma_small\003\003779.mp3,ok,
75317,data\fma_small\fma_small\075\075317.mp3,ok,
48494,data\fma_small\fma_small\048\048494.mp3,ok,
26765,data\fma_small\fma_small\026\026765.mp3,ok,
29961,data\fma_small\fma_small\029\029961.mp3,ok,
75869,data\fma_small\fma_small\075\075869.mp3,ok,
105141,data\fma_small\fma_small\105\105141.mp3,ok,
35007,data\fma_small\fma_small\035\035007.mp3,ok,
138311,data\fma_small\fma_small\138\138311.mp3,ok,
17635,data\fma_small\fma_small\017\017635.mp3,ok,
131941,data\fma_small\fma_small\131\131941.mp3,ok,
104724,data\fma_small\fma_small\104\104724.mp3,ok,
56690,data\fma_small\fma_small\056\056690.mp3,ok,
5169,data\fma_small\fma_small\005\005169.mp3,ok,
70772,data\fma_small\fma_small\070\070772.mp3,ok,
125721,data\fma_small\fma_small\125\125721.mp3,ok,
125195,data\fma_small\fma_small\125\125195.mp3,ok,
84155,data\fma_small\fma_small\084\084155.mp3,ok,
141878,data\fma_small\fma_small\141\141878.mp3,ok,
5936,data\fma_small\fma_small\005\005936.mp3,ok,
126673,data\fma_small\fma_small\126\126673.mp3,ok,
71158,data\fma_small\fma_small\071\071158.mp3,ok,
59445,data\fma_small\fma_small\059\059445.mp3,ok,
718,data\fma_small\fma_small\000\000718.mp3,ok,
30090,data\fma_small\fma_small\030\030090.mp3,ok,
53160,data\fma_small\fma_small\053\053160.mp3,ok,
65683,data\fma_small\fma_small\065\065683.mp3,ok,
57819,data\fma_small\fma_small\057\057819.mp3,ok,
72927,data\fma_small\fma_small\072\072927.mp3,ok,
113030,data\fma_small\fma_small\113\113030.mp3,ok,
4510,data\fma_small\fma_small\004\004510.mp3,ok,
137717,data\fma_small\fma_small\137\137717.mp3,ok,
59663,data\fma_small\fma_small\059\059663.mp3,ok,
68842,data\fma_small\fma_small\068\068842.mp3,ok,
108460,data\fma_small\fma_small\108\108460.mp3,ok,
145258,data\fma_small\fma_small\145\145258.mp3,ok,
3265,data\fma_small\fma_small\003\003265.mp3,ok,
91960,data\fma_small\fma_small\091\091960.mp3,ok,
21998,data\fma_small\fma_small\021\021998.mp3,ok,
142088,data\fma_small\fma_small\142\142088.mp3,ok,
75427,data\fma_small\fma_small\075\075427.mp3,ok,
60144,data\fma_small\fma_small\060\060144.mp3,ok,
59666,data\fma_small\fma_small\059\059666.mp3,ok,
63258,data\fma_small\fma_small\063\063258.mp3,ok,
11264,data\fma_small\fma_small\011\011264.mp3,ok,
116446,data\fma_small\fma_small\116\116446.mp3,ok,
110274,data\fma_small\fma_small\110\110274.mp3,ok,
88868,data\fma_small\fma_small\088\088868.mp3,ok,
48044,data\fma_small\fma_small\048\048044.mp3,ok,
144466,data\fma_small\fma_small\144\144466.mp3,ok,
38961,data\fma_small\fma_small\038\038961.mp3,ok,
73776,data\fma_small\fma_small\073\073776.mp3,ok,
11922,data\fma_small\fma_small\011\011922.mp3,ok,
126608,data\fma_small\fma_small\126\126608.mp3,ok,
106569,data\fma_small\fma_small\106\106569.mp3,ok,
71622,data\fma_small\fma_small\071\071622.mp3,ok,
64035,data\fma_small\fma_small\064\064035.mp3,ok,
32756,data\fma_small\fma_small\032\032756.mp3,ok,
63159,data\fma_small\fma_small\063\063159.mp3,ok,
44802,data\fma_small\fma_small\044\044802.mp3,ok,
6370,data\fma_small\fma_small\006\006370.mp3,ok,
88875,data\fma_small\fma_small\088\088875.mp3,ok,
136706,data\fma_small\fma_small\136\136706.mp3,ok,
26022,data\fma_small\fma_small\026\026022.mp3,ok,
48444,data\fma_small\fma_small\048\048444.mp3,ok,
5170,data\fma_small\fma_small\005\005170.mp3,ok,
88864,data\fma_small\fma_small\088\088864.mp3,ok,
118277,data\fma_small\fma_small\118\118277.mp3,ok,
98580,data\fma_small\fma_small\098\098580.mp3,ok,
55293,data\fma_small\fma_small\055\055293.mp3,ok,
59653,data\fma_small\fma_small\059\059653.mp3,ok,
62749,data\fma_small\fma_small\062\062749.mp3,ok,
137551,data\fma_small\fma_small\137\137551.mp3,ok,
21774,data\fma_small\fma_small\021\021774.mp3,ok,
88856,data\fma_small\fma_small\088\088856.mp3,ok,
31390,data\fma_small\fma_small\031\031390.mp3,ok,
11778,data\fma_small\fma_small\011\011778.mp3,ok,
43028,data\fma_small\fma_small\043\043028.mp3,ok,
64522,data\fma_small\fma_small\064\064522.mp3,ok,
10678,data\fma_small\fma_small\010\010678.mp3,ok,
148514,data\fma_small\fma_small\148\148514.mp3,ok,
6368,data\fma_small\fma_small\006\006368.mp3,ok,
64604,data\fma_small\fma_small\064\064604.mp3,ok,
85955,data\fma_small\fma_small\085\085955.mp3,ok,
33067,data\fma_small\fma_small\033\033067.mp3,ok,
74370,data\fma_small\fma_small\074\074370.mp3,ok,
144543,data\fma_small\fma_small\144\144543.mp3,ok,
40236,data\fma_small\fma_small\040\040236.mp3,ok,
52393,data\fma_small\fma_small\052\052393.mp3,ok,
112485,data\fma_small\fma_small\112\112485.mp3,ok,
112780,data\fma_small\fma_small\112\112780.mp3,ok,
120194,data\fma_small\fma_small\120\120194.mp3,ok,
134094,data\fma_small\fma_small\134\134094.mp3,ok,
94631,data\fma_small\fma_small\094\094631.mp3,ok,
141566,data\fma_small\fma_small\141\141566.mp3,ok,
44110,data\fma_small\fma_small\044\044110.mp3,ok,
64893,data\fma_small\fma_small\064\064893.mp3,ok,
64591,data\fma_small\fma_small\064\064591.mp3,ok,
11773,data\fma_small\fma_small\011\011773.mp3,ok,
128699,data\fma_small\fma_small\128\128699.mp3,ok,
98346,data\fma_small\fma_small\098\098346.mp3,ok,
148187,data\fma_small\fma_small\148\148187.mp3,ok,
87361,data\fma_small\fma_small\087\087361.mp3,ok,
122398,data\fma_small\fma_small\122\122398.mp3,ok,
86263,data\fma_small\fma_small\086\086263.mp3,ok,
9888,data\fma_small\fma_small\009\009888.mp3,ok,
98574,data\fma_small\fma_small\098\098574.mp3,ok,
144214,data\fma_small\fma_small\144\144214.mp3,ok,
113934,data\fma_small\fma_small\113\113934.mp3,ok,
127203,data\fma_small\fma_small\127\127203.mp3,ok,
86721,data\fma_small\fma_small\086\086721.mp3,ok,
24368,data\fma_small\fma_small\024\024368.mp3,ok,
99345,data\fma_small\fma_small\099\099345.mp3,ok,
126550,data\fma_small\fma_small\126\126550.mp3,ok,
53723,data\fma_small\fma_small\053\053723.mp3,ok,
55710,data\fma_small\fma_small\055\055710.mp3,ok,
122936,data\fma_small\fma_small\122\122936.mp3,ok,
125196,data\fma_small\fma_small\125\125196.mp3,ok,
16997,data\fma_small\fma_small\016\016997.mp3,ok,
27454,data\fma_small\fma_small\027\027454.mp3,ok,
22477,data\fma_small\fma_small\022\022477.mp3,ok,
56693,data\fma_small\fma_small\056\056693.mp3,ok,
83911,data\fma_small\fma_small\083\083911.mp3,ok,
17605,data\fma_small\fma_small\017\017605.mp3,ok,
91170,data\fma_small\fma_small\091\091170.mp3,ok,
138061,data\fma_small\fma_small\138\138061.mp3,ok,
91899,data\fma_small\fma_small\091\091899.mp3,ok,
85968,data\fma_small\fma_small\085\085968.mp3,ok,
61491,data\fma_small\fma_small\061\061491.mp3,ok,
84055,data\fma_small\fma_small\084\084055.mp3,ok,
101864,data\fma_small\fma_small\101\101864.mp3,ok,
72288,data\fma_small\fma_small\072\072288.mp3,ok,
58221,data\fma_small\fma_small\058\058221.mp3,ok,
106522,data\fma_small\fma_small\106\106522.mp3,ok,
70403,data\fma_small\fma_small\070\070403.mp3,ok,
107852,data\fma_small\fma_small\107\107852.mp3,ok,
148510,data\fma_small\fma_small\148\148510.mp3,ok,
60045,data\fma_small\fma_small\060\060045.mp3,ok,
97813,data\fma_small\fma_small\097\097813.mp3,ok,
119994,data\fma_small\fma_small\119\119994.mp3,ok,
54039,data\fma_small\fma_small\054\054039.mp3,ok,
113021,data\fma_small\fma_small\113\113021.mp3,ok,
129049,data\fma_small\fma_small\129\129049.mp3,ok,
70768,data\fma_small\fma_small\070\070768.mp3,ok,
