track_id,title,artist,genre,audio_path,lyrics_path,lyrics_source,lyrics_path_genius,lyrics_path_whisper,text_path_combined,text_source_combined,text_exists
127276,Shin A-lam,Hissing Fauna,Pop,data\fma_small\fma_small\127\127276.mp3,data\whisper_transcriptions\Hissing Fauna - Shin A-lam 127276.txt,whisper,,data\whisper_transcriptions\Hissing Fauna - Shin A-lam 127276.txt,data\lyrics_combined\Hissing Fauna - Shin A-lam (127276).txt,whisper,True
55291,Marks,The Kyoto Connection,Pop,data\fma_small\fma_small\055\055291.mp3,data\whisper_transcriptions\The Kyoto Connection - Marks 55291.txt,whisper,,data\whisper_transcriptions\The Kyoto Connection - Marks 55291.txt,data\lyrics_combined\The Kyoto Connection - Marks (55291).txt,whisper,True
48493,Chunovo,Gogofski,International,data\fma_small\fma_small\048\048493.mp3,data\whisper_transcriptions\Gogofski - Chunovo 48493.txt,whisper,,data\whisper_transcriptions\Gogofski - Chunovo 48493.txt,data\lyrics_combined\Gogofski - Chunovo (48493).txt,whisper,True
57628,Ends,Noveller,Experimental,data\fma_small\fma_small\057\057628.mp3,data\whisper_transcriptions\Noveller - Ends 57628.txt,whisper,,data\whisper_transcriptions\Noveller - Ends 57628.txt,data\lyrics_combined\Noveller - Ends (57628).txt,whisper,True
137213,Guitars Clash,Punk Rock Opera,Rock,data\fma_small\fma_small\137\137213.mp3,data\whisper_transcriptions\Punk Rock Opera - Guitars Clash 137213.txt,whisper,,data\whisper_transcriptions\Punk Rock Opera - Guitars Clash 137213.txt,data\lyrics_combined\Punk Rock Opera - Guitars Clash (137213).txt,whisper,True
37784,My Little Pony,La Rainbow Toy Orchestra,Experimental,data\fma_small\fma_small\037\037784.mp3,data\whisper_transcriptions\La Rainbow Toy Orchestra - My Little Pony 37784.txt,whisper,,data\whisper_transcriptions\La Rainbow Toy Orchestra - My Little Pony 37784.txt,data\lyrics_combined\La Rainbow Toy Orchestra - My Little Pony (37784).txt,whisper,True
107476,Piano Piano,CRTVTR,Rock,data\fma_small\fma_small\107\107476.mp3,data\lyrics\CRTVTR - Piano Piano _107476_.txt,genius,data\lyrics\CRTVTR - Piano Piano _107476_.txt,,data\lyrics_combined\CRTVTR - Piano Piano (107476).txt,genius,True
129094,Tsunamy,The Vivisectors,Rock,data\fma_small\fma_small\129\129094.mp3,data\whisper_transcriptions\The Vivisectors - Tsunamy 129094.txt,whisper,,data\whisper_transcriptions\The Vivisectors - Tsunamy 129094.txt,data\lyrics_combined\The Vivisectors - Tsunamy (129094).txt,whisper,True
130456,Til It Hurts (Munkee Mixx),Pot-C,Hip-Hop,data\fma_small\fma_small\130\130456.mp3,data\whisper_transcriptions\Pot-C - Til It Hurts (Munkee Mixx) 130456.txt,whisper,,data\whisper_transcriptions\Pot-C - Til It Hurts (Munkee Mixx) 130456.txt,data\lyrics_combined\Pot-C - Til It Hurts (Munkee Mixx) (130456).txt,whisper,True
3778,Calor Calor,La Troba Kung-Fu,International,data\fma_small\fma_small\003\003778.mp3,data\lyrics\La Troba Kung-Fu - Calor Calor _3778_.txt,genius,data\lyrics\La Troba Kung-Fu - Calor Calor _3778_.txt,,data\lyrics_combined\La Troba Kung-Fu - Calor Calor (3778).txt,genius,True
108038,Meat,Kubark,Rock,data\fma_small\fma_small\108\108038.mp3,data\lyrics\Kubark - Meat _108038_.txt,genius,data\lyrics\Kubark - Meat _108038_.txt,,data\lyrics_combined\Kubark - Meat (108038).txt,genius,True
74392,Joy to the World,Thicker Than Water,Experimental,data\fma_small\fma_small\074\074392.mp3,data\whisper_transcriptions\Thicker Than Water - Joy to the World 74392.txt,whisper,,data\whisper_transcriptions\Thicker Than Water - Joy to the World 74392.txt,data\lyrics_combined\Thicker Than Water - Joy to the World (74392).txt,whisper,True
79985,Go East Young Man,Hudson,Folk,data\fma_small\fma_small\079\079985.mp3,data\whisper_transcriptions\Hudson - Go East Young Man 79985.txt,whisper,,data\whisper_transcriptions\Hudson - Go East Young Man 79985.txt,data\lyrics_combined\Hudson - Go East Young Man (79985).txt,whisper,True
111399,Unaware,Fierbinteanu,Pop,data\fma_small\fma_small\111\111399.mp3,data\whisper_transcriptions\Fierbinteanu - Unaware 111399.txt,whisper,,data\whisper_transcriptions\Fierbinteanu - Unaware 111399.txt,data\lyrics_combined\Fierbinteanu - Unaware (111399).txt,whisper,True
128799,a.,RPM Orchestra,Experimental,data\fma_small\fma_small\128\128799.mp3,data\whisper_transcriptions\RPM Orchestra - a. 128799.txt,whisper,,data\whisper_transcriptions\RPM Orchestra - a. 128799.txt,data\lyrics_combined\RPM Orchestra - a. (128799).txt,whisper,True
85691,Finding The Butterfly,Alexander Turnquist,Folk,data\fma_small\fma_small\085\085691.mp3,data\whisper_transcriptions\Alexander Turnquist - Finding The Butterfly 85691.txt,whisper,,data\whisper_transcriptions\Alexander Turnquist - Finding The Butterfly 85691.txt,data\lyrics_combined\Alexander Turnquist - Finding The Butterfly (85691).txt,whisper,True
62187,Mignoncité,Guy Watson -,International,data\fma_small\fma_small\062\062187.mp3,data\whisper_transcriptions\Guy Watson - - Mignoncité 62187.txt,whisper,,data\whisper_transcriptions\Guy Watson - - Mignoncité 62187.txt,data\lyrics_combined\Guy Watson - - Mignoncité (62187).txt,whisper,True
121998,Leftover Skin,Beauty School,Experimental,data\fma_small\fma_small\121\121998.mp3,data\whisper_transcriptions\Beauty School - Leftover Skin 121998.txt,whisper,,data\whisper_transcriptions\Beauty School - Leftover Skin 121998.txt,data\lyrics_combined\Beauty School - Leftover Skin (121998).txt,whisper,True
59720,Zemer Atik,The Rosen Sisters,International,data\fma_small\fma_small\059\059720.mp3,data\whisper_transcriptions\The Rosen Sisters - Zemer Atik 59720.txt,whisper,,data\whisper_transcriptions\The Rosen Sisters - Zemer Atik 59720.txt,data\lyrics_combined\The Rosen Sisters - Zemer Atik (59720).txt,whisper,True
114403,Close To The Distance,Scott Holmes,Rock,data\fma_small\fma_small\114\114403.mp3,data\whisper_transcriptions\Scott Holmes - Close To The Distance 114403.txt,whisper,,data\whisper_transcriptions\Scott Holmes - Close To The Distance 114403.txt,data\lyrics_combined\Scott Holmes - Close To The Distance (114403).txt,whisper,True
86119,And Now We Stand Against The Wall (Instrumental),Garmisch,Pop,data\fma_small\fma_small\086\086119.mp3,data\whisper_transcriptions\Garmisch - And Now We Stand Against The Wall (Instrumental) 86119.txt,whisper,,data\whisper_transcriptions\Garmisch - And Now We Stand Against The Wall (Instrumental) 86119.txt,data\lyrics_combined\Garmisch - And Now We Stand Against The Wall (Instrumental) (86119).txt,whisper,True
128878,Festive Felicitations,Squire Tuck,Experimental,data\fma_small\fma_small\128\128878.mp3,data\whisper_transcriptions\Squire Tuck - Festive Felicitations 128878.txt,whisper,,data\whisper_transcriptions\Squire Tuck - Festive Felicitations 128878.txt,data\lyrics_combined\Squire Tuck - Festive Felicitations (128878).txt,whisper,True
42235,[interview],Zlatne Uste Balkan Brass Band,International,data\fma_small\fma_small\042\042235.mp3,data\whisper_transcriptions\Zlatne Uste Balkan Brass Band - [interview] 42235.txt,whisper,,data\whisper_transcriptions\Zlatne Uste Balkan Brass Band - [interview] 42235.txt,data\lyrics_combined\Zlatne Uste Balkan Brass Band - _interview_ (42235).txt,whisper,True
121738,Hummingbird,Frozen Houses,Pop,data\fma_small\fma_small\121\121738.mp3,data\whisper_transcriptions\Frozen Houses - Hummingbird 121738.txt,whisper,,data\whisper_transcriptions\Frozen Houses - Hummingbird 121738.txt,data\lyrics_combined\Frozen Houses - Hummingbird (121738).txt,whisper,True
73585,Stellar Rushes,James Beaudreau,Folk,data\fma_small\fma_small\073\073585.mp3,data\whisper_transcriptions\James Beaudreau - Stellar Rushes 73585.txt,whisper,,data\whisper_transcriptions\James Beaudreau - Stellar Rushes 73585.txt,data\lyrics_combined\James Beaudreau - Stellar Rushes (73585).txt,whisper,True
69792,Place Like No Home,Chris Cook,Experimental,data\fma_small\fma_small\069\069792.mp3,data\whisper_transcriptions\Chris Cook - Place Like No Home 69792.txt,whisper,,data\whisper_transcriptions\Chris Cook - Place Like No Home 69792.txt,data\lyrics_combined\Chris Cook - Place Like No Home (69792).txt,whisper,True
120188,New Years Party by Toptygin (live),Kim & Buran,Pop,data\fma_small\fma_small\120\120188.mp3,data\whisper_transcriptions\Kim & Buran - New Years Party by Toptygin (live) 120188.txt,whisper,,data\whisper_transcriptions\Kim & Buran - New Years Party by Toptygin (live) 120188.txt,data\lyrics_combined\Kim _ Buran - New Years Party by Toptygin (live) (120188).txt,whisper,True
55120,Patate chaude,Alaclair Ensemble,Hip-Hop,data\fma_small\fma_small\055\055120.mp3,data\lyrics\Alaclair Ensemble - Patate chaude _55120_.txt,genius,data\lyrics\Alaclair Ensemble - Patate chaude _55120_.txt,,data\lyrics_combined\Alaclair Ensemble - Patate chaude (55120).txt,genius,True
26643,07,Flowerheads,Rock,data\fma_small\fma_small\026\026643.mp3,data\whisper_transcriptions\Flowerheads - 07 26643.txt,whisper,,data\whisper_transcriptions\Flowerheads - 07 26643.txt,data\lyrics_combined\Flowerheads - 07 (26643).txt,whisper,True
126295,Living on the Wind,Andy G. Cohen,Rock,data\fma_small\fma_small\126\126295.mp3,data\whisper_transcriptions\Andy G. Cohen - Living on the Wind 126295.txt,whisper,,data\whisper_transcriptions\Andy G. Cohen - Living on the Wind 126295.txt,data\lyrics_combined\Andy G. Cohen - Living on the Wind (126295).txt,whisper,True
24217,Redgrave,Noveller,Experimental,data\fma_small\fma_small\024\024217.mp3,data\whisper_transcriptions\Noveller - Redgrave 24217.txt,whisper,,data\whisper_transcriptions\Noveller - Redgrave 24217.txt,data\lyrics_combined\Noveller - Redgrave (24217).txt,whisper,True
110744,Textbook Response,The Impossebulls,Hip-Hop,data\fma_small\fma_small\110\110744.mp3,data\whisper_transcriptions\The Impossebulls - Textbook Response 110744.txt,whisper,,data\whisper_transcriptions\The Impossebulls - Textbook Response 110744.txt,data\lyrics_combined\The Impossebulls - Textbook Response (110744).txt,whisper,True
56249,Woman Alone,Jiony,Pop,data\fma_small\fma_small\056\056249.mp3,data\whisper_transcriptions\Jiony - Woman Alone 56249.txt,whisper,,data\whisper_transcriptions\Jiony - Woman Alone 56249.txt,data\lyrics_combined\Jiony - Woman Alone (56249).txt,whisper,True
142402,Collapse,Sioum,Rock,data\fma_small\fma_small\142\142402.mp3,data\whisper_transcriptions\Sioum - Collapse 142402.txt,whisper,,data\whisper_transcriptions\Sioum - Collapse 142402.txt,data\lyrics_combined\Sioum - Collapse (142402).txt,whisper,True
97585,Loose Change,Olivia Chaney,Folk,data\fma_small\fma_small\097\097585.mp3,data\lyrics\Olivia Chaney - Loose Change _97585_.txt,genius,data\lyrics\Olivia Chaney - Loose Change _97585_.txt,,data\lyrics_combined\Olivia Chaney - Loose Change (97585).txt,genius,True
13670,Nada P Flojos,Raflesia,Hip-Hop,data\fma_small\fma_small\013\013670.mp3,data\whisper_transcriptions\Raflesia - Nada P Flojos 13670.txt,whisper,,data\whisper_transcriptions\Raflesia - Nada P Flojos 13670.txt,data\lyrics_combined\Raflesia - Nada P Flojos (13670).txt,whisper,True
129969,Sonzis FM,Pipe Choir,Rock,data\fma_small\fma_small\129\129969.mp3,data\whisper_transcriptions\Pipe Choir - Sonzis FM 129969.txt,whisper,,data\whisper_transcriptions\Pipe Choir - Sonzis FM 129969.txt,data\lyrics_combined\Pipe Choir - Sonzis FM (129969).txt,whisper,True
145058,Worm Fortress,Ersatz,Experimental,data\fma_small\fma_small\145\145058.mp3,data\whisper_transcriptions\Ersatz - Worm Fortress 145058.txt,whisper,,data\whisper_transcriptions\Ersatz - Worm Fortress 145058.txt,data\lyrics_combined\Ersatz - Worm Fortress (145058).txt,whisper,True
112215,Tried Tree,long_loaf,Experimental,data\fma_small\fma_small\112\112215.mp3,data\whisper_transcriptions\long_loaf - Tried Tree 112215.txt,whisper,,data\whisper_transcriptions\long_loaf - Tried Tree 112215.txt,data\lyrics_combined\long_loaf - Tried Tree (112215).txt,whisper,True
121737,Back On The Train,Frozen Houses,Pop,data\fma_small\fma_small\121\121737.mp3,data\whisper_transcriptions\Frozen Houses - Back On The Train 121737.txt,whisper,,data\whisper_transcriptions\Frozen Houses - Back On The Train 121737.txt,data\lyrics_combined\Frozen Houses - Back On The Train (121737).txt,whisper,True
58333,Free Software Song 2,Jono Bacon,Rock,data\fma_small\fma_small\058\058333.mp3,data\whisper_transcriptions\Jono Bacon - Free Software Song 2 58333.txt,whisper,,data\whisper_transcriptions\Jono Bacon - Free Software Song 2 58333.txt,data\lyrics_combined\Jono Bacon - Free Software Song 2 (58333).txt,whisper,True
64834,Music For Baby,Radioactive Sparrow,Pop,data\fma_small\fma_small\064\064834.mp3,data\whisper_transcriptions\Radioactive Sparrow - Music For Baby 64834.txt,whisper,,data\whisper_transcriptions\Radioactive Sparrow - Music For Baby 64834.txt,data\lyrics_combined\Radioactive Sparrow - Music For Baby (64834).txt,whisper,True
42659,Nick Drake,Gino Pertot,Folk,data\fma_small\fma_small\042\042659.mp3,data\whisper_transcriptions\Gino Pertot - Nick Drake 42659.txt,whisper,,data\whisper_transcriptions\Gino Pertot - Nick Drake 42659.txt,data\lyrics_combined\Gino Pertot - Nick Drake (42659).txt,whisper,True
6675,The End of Senseless Beating,Jarrod Fowler,Experimental,data\fma_small\fma_small\006\006675.mp3,data\whisper_transcriptions\Jarrod Fowler - The End of Senseless Beating 6675.txt,whisper,,data\whisper_transcriptions\Jarrod Fowler - The End of Senseless Beating 6675.txt,data\lyrics_combined\Jarrod Fowler - The End of Senseless Beating (6675).txt,whisper,True
54297,I Find It Hard,Whitman,Folk,data\fma_small\fma_small\054\054297.mp3,data\whisper_transcriptions\Whitman - I Find It Hard 54297.txt,whisper,,data\whisper_transcriptions\Whitman - I Find It Hard 54297.txt,data\lyrics_combined\Whitman - I Find It Hard (54297).txt,whisper,True
83717,Ninety Six,Cullah,Hip-Hop,data\fma_small\fma_small\083\083717.mp3,data\lyrics\Cullah - Ninety Six _83717_.txt,genius,data\lyrics\Cullah - Ninety Six _83717_.txt,,data\lyrics_combined\Cullah - Ninety Six (83717).txt,genius,True
82250,80.56.20.28,Richard Jonas,Experimental,data\fma_small\fma_small\082\082250.mp3,data\whisper_transcriptions\Richard Jonas - 80.56.20.28 82250.txt,whisper,,data\whisper_transcriptions\Richard Jonas - 80.56.20.28 82250.txt,data\lyrics_combined\Richard Jonas - 80.56.20.28 (82250).txt,whisper,True
62195,La go d'a côté,Arielle T,International,data\fma_small\fma_small\062\062195.mp3,data\lyrics\Arielle T - La go d_a côté _62195_.txt,genius,data\lyrics\Arielle T - La go d_a côté _62195_.txt,,data\lyrics_combined\Arielle T - La go d_a côté (62195).txt,genius,True
126790,Golden Success,Connie Acher & Blind Drunk John,Folk,data\fma_small\fma_small\126\126790.mp3,data\whisper_transcriptions\Connie Acher & Blind Drunk John - Golden Success 126790.txt,whisper,,data\whisper_transcriptions\Connie Acher & Blind Drunk John - Golden Success 126790.txt,data\lyrics_combined\Connie Acher _ Blind Drunk John - Golden Success (126790).txt,whisper,True
13199,No Mas,Tha Silent Partner,Hip-Hop,data\fma_small\fma_small\013\013199.mp3,data\whisper_transcriptions\Tha Silent Partner - No Mas 13199.txt,whisper,,data\whisper_transcriptions\Tha Silent Partner - No Mas 13199.txt,data\lyrics_combined\Tha Silent Partner - No Mas (13199).txt,whisper,True
119086,Battle Hymn Of The Children,FortyOne,Experimental,data\fma_small\fma_small\119\119086.mp3,data\whisper_transcriptions\FortyOne - Battle Hymn Of The Children 119086.txt,whisper,,data\whisper_transcriptions\FortyOne - Battle Hymn Of The Children 119086.txt,data\lyrics_combined\FortyOne - Battle Hymn Of The Children (119086).txt,whisper,True
123866,Nasty Boots,The Barreracudas,Rock,data\fma_small\fma_small\123\123866.mp3,data\whisper_transcriptions\The Barreracudas - Nasty Boots 123866.txt,whisper,,data\whisper_transcriptions\The Barreracudas - Nasty Boots 123866.txt,data\lyrics_combined\The Barreracudas - Nasty Boots (123866).txt,whisper,True
60753,Snosti ti Dojdov,Niva,International,data\fma_small\fma_small\060\060753.mp3,data\whisper_transcriptions\Niva - Snosti ti Dojdov 60753.txt,whisper,,data\whisper_transcriptions\Niva - Snosti ti Dojdov 60753.txt,data\lyrics_combined\Niva - Snosti ti Dojdov (60753).txt,whisper,True
132436,Will See,Urbanoxfailure,Experimental,data\fma_small\fma_small\132\132436.mp3,data\whisper_transcriptions\Urbanoxfailure - Will See 132436.txt,whisper,,data\whisper_transcriptions\Urbanoxfailure - Will See 132436.txt,data\lyrics_combined\Urbanoxfailure - Will See (132436).txt,whisper,True
143095,Maniac,Twin Guns,Rock,data\fma_small\fma_small\143\143095.mp3,data\whisper_transcriptions\Twin Guns - Maniac 143095.txt,whisper,,data\whisper_transcriptions\Twin Guns - Maniac 143095.txt,data\lyrics_combined\Twin Guns - Maniac (143095).txt,whisper,True
51114,Wack,Bob Ostertag,Experimental,data\fma_small\fma_small\051\051114.mp3,data\whisper_transcriptions\Bob Ostertag - Wack 51114.txt,whisper,,data\whisper_transcriptions\Bob Ostertag - Wack 51114.txt,data\lyrics_combined\Bob Ostertag - Wack (51114).txt,whisper,True
141180,Stay (Raspatory Remix),Simple CUT,Pop,data\fma_small\fma_small\141\141180.mp3,data\lyrics\Simple CUT - Stay _141180_.txt,genius,data\lyrics\Simple CUT - Stay _141180_.txt,,data\lyrics_combined\Simple CUT - Stay (Raspatory Remix) (141180).txt,genius,True
45514,Evils,Plusplus,Folk,data\fma_small\fma_small\045\045514.mp3,data\whisper_transcriptions\Plusplus - Evils 45514.txt,whisper,,data\whisper_transcriptions\Plusplus - Evils 45514.txt,data\lyrics_combined\Plusplus - Evils (45514).txt,whisper,True
142360,God's Radio Hell,The Impossebulls,Hip-Hop,data\fma_small\fma_small\142\142360.mp3,data\whisper_transcriptions\The Impossebulls - God's Radio Hell 142360.txt,whisper,,data\whisper_transcriptions\The Impossebulls - God's Radio Hell 142360.txt,data\lyrics_combined\The Impossebulls - God_s Radio Hell (142360).txt,whisper,True
98556,Anyway,Kellee Maize,Hip-Hop,data\fma_small\fma_small\098\098556.mp3,data\whisper_transcriptions\Kellee Maize - Anyway 98556.txt,whisper,,data\whisper_transcriptions\Kellee Maize - Anyway 98556.txt,data\lyrics_combined\Kellee Maize - Anyway (98556).txt,whisper,True
23172,Octopussy,Juanitos,Rock,data\fma_small\fma_small\023\023172.mp3,data\whisper_transcriptions\Juanitos - Octopussy 23172.txt,whisper,,data\whisper_transcriptions\Juanitos - Octopussy 23172.txt,data\lyrics_combined\Juanitos - Octopussy (23172).txt,whisper,True
709,Cumbia De Obama,Fósforo,International,data\fma_small\fma_small\000\000709.mp3,data\whisper_transcriptions\Fósforo - Cumbia De Obama 709.txt,whisper,,data\whisper_transcriptions\Fósforo - Cumbia De Obama 709.txt,data\lyrics_combined\Fósforo - Cumbia De Obama (709).txt,whisper,True
13591,Johnny Marr,Ghostown,Hip-Hop,data\fma_small\fma_small\013\013591.mp3,data\whisper_transcriptions\Ghostown - Johnny Marr 13591.txt,whisper,,data\whisper_transcriptions\Ghostown - Johnny Marr 13591.txt,data\lyrics_combined\Ghostown - Johnny Marr (13591).txt,whisper,True
142132,Sometimes,Brigid Mae Power,Folk,data\fma_small\fma_small\142\142132.mp3,data\lyrics\Brigid Mae Power - Sometimes _142132_.txt,genius,data\lyrics\Brigid Mae Power - Sometimes _142132_.txt,,data\lyrics_combined\Brigid Mae Power - Sometimes (142132).txt,genius,True
74546,Solitude,Entertainment for the Braindead,Folk,data\fma_small\fma_small\074\074546.mp3,data\whisper_transcriptions\Entertainment for the Braindead - Solitude 74546.txt,whisper,,data\whisper_transcriptions\Entertainment for the Braindead - Solitude 74546.txt,data\lyrics_combined\Entertainment for the Braindead - Solitude (74546).txt,whisper,True
3725,West Alabama,Indian Jewelry,Rock,data\fma_small\fma_small\003\003725.mp3,data\lyrics\Indian Jewelry - West Alabama _3725_.txt,genius,data\lyrics\Indian Jewelry - West Alabama _3725_.txt,,data\lyrics_combined\Indian Jewelry - West Alabama (3725).txt,genius,True
125190,Lucky,Derek Clegg,Folk,data\fma_small\fma_small\125\125190.mp3,data\whisper_transcriptions\Derek Clegg - Lucky 125190.txt,whisper,,data\whisper_transcriptions\Derek Clegg - Lucky 125190.txt,data\lyrics_combined\Derek Clegg - Lucky (125190).txt,whisper,True
123099,I'll Make You Mine,Joanna Sternberg,Folk,data\fma_small\fma_small\123\123099.mp3,data\lyrics\Joanna Sternberg - I_ll Make You Mine _123099_.txt,genius,data\lyrics\Joanna Sternberg - I_ll Make You Mine _123099_.txt,,data\lyrics_combined\Joanna Sternberg - I_ll Make You Mine (123099).txt,genius,True
46726,Believe In Me (Reprise),13adluck & uh-oh,Hip-Hop,data\fma_small\fma_small\046\046726.mp3,data\whisper_transcriptions\13adluck & uh-oh - Believe In Me (Reprise) 46726.txt,whisper,,data\whisper_transcriptions\13adluck & uh-oh - Believe In Me (Reprise) 46726.txt,data\lyrics_combined\13adluck _ uh-oh - Believe In Me (Reprise) (46726).txt,whisper,True
132786,PNC Bach,Gardenella,Pop,data\fma_small\fma_small\132\132786.mp3,data\whisper_transcriptions\Gardenella - PNC Bach 132786.txt,whisper,,data\whisper_transcriptions\Gardenella - PNC Bach 132786.txt,data\lyrics_combined\Gardenella - PNC Bach (132786).txt,whisper,True
87324,Harmony To My Heartbeat,Sally Seltmann,Pop,data\fma_small\fma_small\087\087324.mp3,data\lyrics\Sally Seltmann - Harmony To My Heartbeat _87324_.txt,genius,data\lyrics\Sally Seltmann - Harmony To My Heartbeat _87324_.txt,,data\lyrics_combined\Sally Seltmann - Harmony To My Heartbeat (87324).txt,genius,True
84009,"Dance To Your Daddy, In Some Ladys Garden, Come Along Everybody",Ed Trickett,Folk,data\fma_small\fma_small\084\084009.mp3,"data\whisper_transcriptions\Ed Trickett - Dance To Your Daddy, In Some Ladys Garden, Come Along Everybody 84009.txt",whisper,,"data\whisper_transcriptions\Ed Trickett - Dance To Your Daddy, In Some Ladys Garden, Come Along Everybody 84009.txt",data\lyrics_combined\Ed Trickett - Dance To Your Daddy_ In Some Ladys Garden_ Come Along Everybody (84009).txt,whisper,True
890,Softly Tomorrow,Ilyas Ahmed,Folk,data\fma_small\fma_small\000\000890.mp3,data\whisper_transcriptions\Ilyas Ahmed - Softly Tomorrow 890.txt,whisper,,data\whisper_transcriptions\Ilyas Ahmed - Softly Tomorrow 890.txt,data\lyrics_combined\Ilyas Ahmed - Softly Tomorrow (890).txt,whisper,True
52380,The Gorgeous,Phemale,Pop,data\fma_small\fma_small\052\052380.mp3,data\whisper_transcriptions\Phemale - The Gorgeous 52380.txt,whisper,,data\whisper_transcriptions\Phemale - The Gorgeous 52380.txt,data\lyrics_combined\Phemale - The Gorgeous (52380).txt,whisper,True
11261,India,Mira Cook,Pop,data\fma_small\fma_small\011\011261.mp3,data\whisper_transcriptions\Mira Cook - India 11261.txt,whisper,,data\whisper_transcriptions\Mira Cook - India 11261.txt,data\lyrics_combined\Mira Cook - India (11261).txt,whisper,True
54464,Dub Atao,DuBoLoGy,International,data\fma_small\fma_small\054\054464.mp3,data\whisper_transcriptions\DuBoLoGy - Dub Atao 54464.txt,whisper,,data\whisper_transcriptions\DuBoLoGy - Dub Atao 54464.txt,data\lyrics_combined\DuBoLoGy - Dub Atao (54464).txt,whisper,True
11334,Instrumental,Gen Ken Montgomery,Experimental,data\fma_small\fma_small\011\011334.mp3,data\whisper_transcriptions\Gen Ken Montgomery - Instrumental 11334.txt,whisper,,data\whisper_transcriptions\Gen Ken Montgomery - Instrumental 11334.txt,data\lyrics_combined\Gen Ken Montgomery - Instrumental (11334).txt,whisper,True
43863,western chow yun-fat,This One,Hip-Hop,data\fma_small\fma_small\043\043863.mp3,data\whisper_transcriptions\This One - western chow yun-fat 43863.txt,whisper,,data\whisper_transcriptions\This One - western chow yun-fat 43863.txt,data\lyrics_combined\This One - western chow yun-fat (43863).txt,whisper,True
129393,New Leaves,A la Mode,Pop,data\fma_small\fma_small\129\129393.mp3,data\whisper_transcriptions\A la Mode - New Leaves 129393.txt,whisper,,data\whisper_transcriptions\A la Mode - New Leaves 129393.txt,data\lyrics_combined\A la Mode - New Leaves (129393).txt,whisper,True
109450,Wolf Song,Stephen Bartolomei,Folk,data\fma_small\fma_small\109\109450.mp3,data\whisper_transcriptions\Stephen Bartolomei - Wolf Song 109450.txt,whisper,,data\whisper_transcriptions\Stephen Bartolomei - Wolf Song 109450.txt,data\lyrics_combined\Stephen Bartolomei - Wolf Song (109450).txt,whisper,True
106877,Windfall,Westy Reflector,Rock,data\fma_small\fma_small\106\106877.mp3,data\whisper_transcriptions\Westy Reflector - Windfall 106877.txt,whisper,,data\whisper_transcriptions\Westy Reflector - Windfall 106877.txt,data\lyrics_combined\Westy Reflector - Windfall (106877).txt,whisper,True
85599,Native Son,Garmisch,Pop,data\fma_small\fma_small\085\085599.mp3,data\whisper_transcriptions\Garmisch - Native Son 85599.txt,whisper,,data\whisper_transcriptions\Garmisch - Native Son 85599.txt,data\lyrics_combined\Garmisch - Native Son (85599).txt,whisper,True
73170,Greensleeves,Howie Mitchell & Charlotte Williams,Folk,data\fma_small\fma_small\073\073170.mp3,data\whisper_transcriptions\Howie Mitchell & Charlotte Williams - Greensleeves 73170.txt,whisper,,data\whisper_transcriptions\Howie Mitchell & Charlotte Williams - Greensleeves 73170.txt,data\lyrics_combined\Howie Mitchell _ Charlotte Williams - Greensleeves (73170).txt,whisper,True
10679,The Rise Of Quinnisa Rose,Big Blood,Folk,data\fma_small\fma_small\010\010679.mp3,data\whisper_transcriptions\Big Blood - The Rise Of Quinnisa Rose 10679.txt,whisper,,data\whisper_transcriptions\Big Blood - The Rise Of Quinnisa Rose 10679.txt,data\lyrics_combined\Big Blood - The Rise Of Quinnisa Rose (10679).txt,whisper,True
54467,Chacha Dub,DuBoLoGy,International,data\fma_small\fma_small\054\054467.mp3,data\whisper_transcriptions\DuBoLoGy - Chacha Dub 54467.txt,whisper,,data\whisper_transcriptions\DuBoLoGy - Chacha Dub 54467.txt,data\lyrics_combined\DuBoLoGy - Chacha Dub (54467).txt,whisper,True
62596,Tchakare Kanyembe track 09,Tchakare Kanyembe,International,data\fma_small\fma_small\062\062596.mp3,data\whisper_transcriptions\Tchakare Kanyembe - Tchakare Kanyembe track 09 62596.txt,whisper,,data\whisper_transcriptions\Tchakare Kanyembe - Tchakare Kanyembe track 09 62596.txt,data\lyrics_combined\Tchakare Kanyembe - Tchakare Kanyembe track 09 (62596).txt,whisper,True
58070,Silent Key Absorption,Przewalski's Horses,Experimental,data\fma_small\fma_small\058\058070.mp3,data\whisper_transcriptions\Przewalski's Horses - Silent Key Absorption 58070.txt,whisper,,data\whisper_transcriptions\Przewalski's Horses - Silent Key Absorption 58070.txt,data\lyrics_combined\Przewalski_s Horses - Silent Key Absorption (58070).txt,whisper,True
108457,Dear Pressure,Miracles of Modern Science,Pop,data\fma_small\fma_small\108\108457.mp3,data\lyrics\Miracles of Modern Science - Dear Pressure _108457_.txt,genius,data\lyrics\Miracles of Modern Science - Dear Pressure _108457_.txt,,data\lyrics_combined\Miracles of Modern Science - Dear Pressure (108457).txt,genius,True
27609,Baile me por Tangos,El Niño del Parking,International,data\fma_small\fma_small\027\027609.mp3,data\whisper_transcriptions\El Niño del Parking - Baile me por Tangos 27609.txt,whisper,,data\whisper_transcriptions\El Niño del Parking - Baile me por Tangos 27609.txt,data\lyrics_combined\El Niño del Parking - Baile me por Tangos (27609).txt,whisper,True
